seed,seed_eligible,exclusion_reason,algorithm,radius_index,step_radius,arm_admissible,hit_capability,steps,moving_fibre_action,wrong_moving_fibre_action,moving_fisher_length,wrong_moving_fisher_length,cumulative_retraction_fisher_length,cumulative_retraction_norm,cumulative_tangent_proposal_norm,cumulative_retraction_to_tangent_ratio,cumulative_pre_retraction_response_error,left_trapezoid_relative_change,wrong_left_trapezoid_relative_change,max_moving_kernel_residual,max_step_principal_angle_rad,max_source_principal_angle_rad,fibre_rotation_signal,max_rowspace_angle_from_source_rad,max_rowspace_projector_distance_normalized,rowspace_rotation_signal,max_response_relative_error,max_retraction_step_ratio,median_discrete_tangent_residual,max_metric_condition,min_metric_effective_rank
73739,True,,sign_gradient,0,0.08,True,True,13,1.1599555735511964,0.9077766115689668,0.9900422655045986,0.9851135509088635,0.002866355949877023,0.006925156521901954,0.9839430153369904,0.007038168282062716,0.0014585537292077788,0.018314737570374034,0.0025781116802745304,1.923973336204199e-08,0.049521688371896744,0.09844993054866791,True,0.481767863035202,0.11329051107168198,True,3.083359274569375e-07,0.018795422612872592,0.005091015715152025,396.7171630859375,8
73739,True,,sign_gradient,1,0.04,True,True,25,1.1295926469063458,0.8882925467533788,0.9684601007029414,0.9719469076953828,0.0018326311770690427,0.004527301112830173,0.9673104304820299,0.004680298041006474,0.0008716943211766193,0.009470282399273666,0.0014376673823144521,1.938284199809459e-08,0.04723787307739258,0.09726394712924957,True,0.4819698929786682,0.11412752419710159,True,3.050959094252903e-07,0.015090367064426805,0.0032566378358751535,396.7171630859375,8
73739,True,,sign_gradient,2,0.02,True,True,49,1.1378473401762044,0.8857084140202247,0.974322582129389,0.9693223517388105,0.0009034263799225637,0.0023596407504555827,0.9668185459449887,0.002440624210563959,0.0004401955776529576,0.004700599015776029,0.0007127969966542493,1.8677980051506893e-08,0.04812450706958771,0.09683705121278763,True,0.48115941882133484,0.11423638463020325,True,3.046336587431142e-07,0.017453919617555304,0.0016992068849503994,396.7171630859375,8
73739,True,,sign_gradient,3,0.01,True,True,98,1.1378146886743132,0.8865022511097359,0.9746871192473918,0.9691092919092625,0.0006706749840892384,0.0017581466115643707,0.9680004869587719,0.0018162662470223032,0.0003461720818052072,0.0023058555588958865,0.0002777235893402057,1.9453311850270438e-08,0.04544030874967575,0.0969541072845459,True,0.4814148545265198,0.11419157683849335,True,3.0132383699310594e-07,0.018295369075184115,0.0009813506621867418,396.9465637207031,8
73739,True,,natural_gradient,0,0.08,True,True,11,1.0005275995870777,0.796917644341148,0.8737267889082432,0.8683542413637042,0.004907910812434744,0.010549760365393013,1.9719514921307564,0.005349908660275239,0.0022135457475087605,0.022682282339673617,0.00528964447077942,1.992936127237499e-08,0.047861114144325256,0.10362876206636429,True,0.46419858932495117,0.14269869029521942,True,2.8053815981365915e-07,0.009379320464598084,0.004229164682328701,396.7171630859375,8
73739,True,,natural_gradient,1,0.04,True,True,22,0.993766339296574,0.726434037391091,0.8659513089805841,0.7936659497208893,0.0026141530010940885,0.0061211381398607045,1.828113928437233,0.0033483351582433226,0.0012294193238631124,0.010567736322954232,0.002800373567704389,1.9125620198678916e-08,0.04764634743332863,0.10059753805398941,True,0.46579521894454956,0.13810724020004272,True,3.04942489037785e-07,0.007477855327011584,0.0026704889023676515,396.7171630859375,8
73739,True,,natural_gradient,2,0.02,True,True,44,0.9971801517582667,0.7332634682621432,0.8661507805809379,0.800103921443224,0.0014062381542348803,0.0034362762789896806,1.8423374285921454,0.001865172050277224,0.0006699371790546138,0.005438626930818766,0.0020453367790338106,1.8373551569084157e-08,0.04643199220299721,0.10367023944854736,True,0.46746155619621277,0.14065732061862946,True,3.0901051673026814e-07,0.005818139567466998,0.0015240745269693434,396.7171630859375,8
73739,True,,natural_gradient,3,0.01,True,True,87,0.9964175798307383,0.7131671126716691,0.8658856996335089,0.7775403501000255,0.0008743450505019875,0.002186113973493775,1.8075638748705387,0.001209425572111718,0.0004138715311796659,0.002727067244417651,0.0009253677889613347,1.944178329438273e-08,0.04532600939273834,0.10061177611351013,True,0.468230277299881,0.13817168772220612,True,3.4567389661788184e-07,0.005659710928420266,0.0007229760522022843,396.7171630859375,8
73739,True,,wrong_fisher_natural_gradient,0,0.08,True,True,13,1.22503118729419,0.13816036499895493,1.0107684340327978,0.14849067060276866,0.0028810839788864255,0.006451196546549909,0.5519016943871975,0.011689031963768434,0.0012605488918779884,0.016685339817247687,0.01700001356867457,1.817317496488613e-08,0.048981718719005585,0.09759115427732468,True,0.45560187101364136,0.11314843595027924,True,2.9412774438242195e-07,0.0341261132359077,0.009405800141394138,396.7171630859375,8
73739,True,,wrong_fisher_natural_gradient,1,0.04,True,True,26,1.223088516538861,0.13815290156468085,1.0117976111359894,0.1485700480407104,0.0015432786975190529,0.003552566528924217,0.5489395782351494,0.006471689544313387,0.0006681457474542185,0.008440566801976974,0.00891045602685475,1.865980436832615e-08,0.04921368509531021,0.09771709144115448,True,0.45558762550354004,0.11315292865037918,True,3.065000839796994e-07,0.03180668451863655,0.004631806164979935,396.7171630859375,8
73739,True,,wrong_fisher_natural_gradient,2,0.02,True,True,51,1.2218251859444709,0.1378207973136366,1.0111399721354246,0.14837216131854802,0.0008011075337879984,0.002068461787985143,0.5507175992242992,0.003755939143580354,0.0003549701450538123,0.0042396018781071096,0.004442014179867554,1.875861066480411e-08,0.04763633385300636,0.09774458408355713,True,0.4556664824485779,0.1131894513964653,True,3.1570036185257777e-07,0.03016773594907161,0.0024868110194802284,396.7171630859375,8
73739,True,,wrong_fisher_natural_gradient,3,0.01,True,True,102,1.221981998206202,0.13783092596191784,1.0111203295527957,0.1483608413109323,0.0004853359777638689,0.0013290855703189663,0.5508449636399746,0.0024128124210057045,0.00023352156208034103,0.0021259165501197933,0.002265991607408131,1.899262436211302e-08,0.04528915882110596,0.09776412695646286,True,0.45560795068740845,0.1132034882903099,True,3.191084942955058e-07,0.02671584018551256,0.0013468964025378227,396.7171630859375,8
73740,True,,adam,0,0.08,True,True,7,0.5660085127745733,0.31525916451908026,0.5301314927637577,0.2506671426817775,0.0007847813467133356,0.002392334266914986,0.3662051297724247,0.006532771041196729,0.0005030752836319152,0.019729088986233042,0.03043922807839392,1.8222960918024e-08,0.0463985875248909,0.06648667901754379,True,0.2682288885116577,0.06730445474386215,True,3.337895577715244e-07,0.01244755383537656,0.005305896978825331,284.11029052734375,8
73740,True,,adam,1,0.04,True,True,14,0.5577462996866671,0.3058771897869653,0.5238698915345594,0.23834630759665743,0.0005410913882454135,0.0016618507083876466,0.36661539622582495,0.0045329539498226434,0.0003271912736693139,0.009747869494385655,0.012452412271432784,2.0650695375934447e-08,0.045947909355163574,0.06736724078655243,True,0.2702982723712921,0.0688006579875946,True,3.656869296264631e-07,0.008251624206489474,0.00312046124599874,284.11029052734375,8
